experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status,spread_pct,n_runs
prepacked_full_gemm,large_k,kernel_only,64,512,8192,SME 1x4,"C+=A*B, memset timed",0.509542,0.513462,0.504666,0.019031,151,NA,1053.634000,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS,3.07,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,SME 1x4sym,"C+=A*B, memset timed",0.470667,0.478897,0.459250,0.017873,151,NA,1140.660000,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS,5.00,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,SME 4x1ZP,"C+=A*B, memset timed",0.546709,0.542811,0.499291,0.025341,151,NA,982.005000,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS,8.72,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,SME 1x4Acc,"C=A*B, no memset",0.394708,0.398489,0.390708,0.010706,151,NA,1360.172000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,2.75,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,SME 1x4AccKc,"C=A*B, no memset",0.397041,0.400696,0.388125,0.014044,151,NA,1352.180000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,1.53,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,KAI 2VL,,0.392250,0.395379,0.380125,0.012086,151,NA,1368.696000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,4.09,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,KAI 8VS,,0.379500,0.386883,0.370584,0.018185,151,NA,1414.680000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,5.72,3
panel_blocked,large_k,end_to_end,64,512,8192,KAIpanel 2VL,Mc=64 Kc=2048 Nc=512,0.628167,0.632900,0.622083,0.013577,151,NA,854.663000,0.359917,0.306875,4.348755e-04,1.681734e-06,4.106339e-05,PASS,0.00,1
panel_blocked,large_k,end_to_end,64,512,8192,KAIpanel 8VS,Mc=64 Kc=2048 Nc=512,0.670751,0.673757,0.651583,0.020289,151,NA,800.407500,0.372082,0.276917,4.348755e-04,1.681734e-06,4.106339e-05,PASS,0.46,2
ggml_cpu,large_k,end_to_end,64,512,8192,llama-native,"graph exec, default buft",15.304042,15.317866,15.226125,0.081948,23,NA,35.080000,NA,NA,4.425049e-04,1.678784e-06,3.018074e-05,PASS,0.71,3
ggml_cpu,large_k,end_to_end,64,512,8192,llama-native+setup,graph rebuild+exec,15.267625,15.275102,15.178917,0.080525,23,NA,35.164000,NA,NA,4.425049e-04,1.678784e-06,3.018074e-05,PASS,0.37,3
ggml_cpu,large_k,end_to_end,64,512,8192,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",1.311875,1.329827,1.279000,0.050479,101,NA,409.239000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,1.77,3
ggml_cpu,large_k,end_to_end,64,512,8192,llama-kleidiai+setup,graph rebuild+exec,1.324209,1.351233,1.287292,0.057972,101,NA,405.428000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,2.27,3
zero_only,large_k,zero_only,64,512,16384,memset C,,0.000875,0.000867,0.000791,0.000022,51,NA,1227133.513000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,4.92,3
end_to_end,large_k,end_to_end,64,512,16384,SME 4x1,"C+=A*B, memset timed",1.517791,1.535737,1.497000,0.044518,151,NA,707.437000,NA,NA,1.037598e-03,2.372064e-06,6.551094e-05,PASS,0.18,3
end_to_end,large_k,end_to_end,64,512,16384,SME 2x2,"C+=A*B, memset timed",1.492583,1.504260,1.483500,0.027961,151,NA,719.385000,NA,NA,1.037598e-03,2.347306e-06,1.053525e-04,PASS,0.36,3
end_to_end,large_k,end_to_end,64,512,16384,SME 1x4,"C+=A*B, memset timed",1.532166,1.540494,1.510958,0.030368,151,NA,700.800000,NA,NA,1.037598e-03,2.372064e-06,6.551094e-05,PASS,0.30,3
end_to_end,large_k,end_to_end,64,512,16384,SME 1x4sym,"C+=A*B, memset timed",1.496166,1.506333,1.475250,0.031579,151,NA,717.662000,NA,NA,1.037598e-03,2.372064e-06,6.551094e-05,PASS,2.37,3
end_to_end,large_k,end_to_end,64,512,16384,SME 4x1ZP,"C+=A*B, memset timed",1.485875,1.502859,1.472209,0.036292,151,NA,722.633000,NA,NA,1.037598e-03,2.347306e-06,1.053525e-04,PASS,0.08,3
end_to_end,large_k,end_to_end,64,512,16384,SME 1x4ZAIO,"C+=A*B, memset timed",1.716125,1.737699,1.620125,0.102426,151,NA,625.678000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,2.84,3
end_to_end,large_k,end_to_end,64,512,16384,SME 1x4Acc,"C=A*B, no memset",1.305125,1.327670,1.241583,0.072803,151,NA,822.712000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,3.84,3
end_to_end,large_k,end_to_end,64,512,16384,SME 1x4AccKc,"C=A*B, no memset",1.355750,1.363251,1.261083,0.086314,151,NA,791.991000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,4.73,3
end_to_end,large_k,end_to_end,64,512,16384,KAI 2VL,,2.127167,2.164384,2.100500,0.084555,151,NA,504.776000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,1.03,3
end_to_end,large_k,end_to_end,64,512,16384,KAI 8VS,,2.195667,2.218604,2.159792,0.069464,151,NA,489.028000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,0.46,3
end_to_end,large_k,end_to_end,64,512,16384,Accelerate,,1.253791,1.262979,1.243417,0.024421,151,NA,856.396000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,0.80,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,SME 4x1,"C+=A*B, memset timed",1.036542,1.049361,1.017334,0.042324,151,NA,1035.888000,NA,NA,1.037598e-03,2.372064e-06,6.551094e-05,PASS,1.34,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,SME 2x2,"C+=A*B, memset timed",1.196083,1.207707,1.181167,0.025750,151,NA,897.715000,NA,NA,1.037598e-03,2.347306e-06,1.053525e-04,PASS,1.66,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,SME 1x4,"C+=A*B, memset timed",1.109625,1.122788,1.099542,0.032599,151,NA,967.662000,NA,NA,1.037598e-03,2.372064e-06,6.551094e-05,PASS,0.07,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,SME 1x4sym,"C+=A*B, memset timed",1.013208,1.017615,1.002834,0.016961,151,NA,1059.745000,NA,NA,1.037598e-03,2.372064e-06,6.551094e-05,PASS,0.33,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,SME 4x1ZP,"C+=A*B, memset timed",1.107833,1.124498,1.094125,0.033229,151,NA,969.227000,NA,NA,1.037598e-03,2.347306e-06,1.053525e-04,PASS,0.68,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,SME 1x4Acc,"C=A*B, no memset",0.959708,0.970006,0.951542,0.027416,151,NA,1118.821000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,0.45,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,SME 1x4AccKc,"C=A*B, no memset",0.961000,0.971610,0.950542,0.029832,151,NA,1117.317000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,0.82,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,KAI 2VL,,0.819208,0.833412,0.813375,0.039442,151,NA,1310.707000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,2.35,3
prepacked_full_gemm,large_k,kernel_only,64,512,16384,KAI 8VS,,0.855667,0.866740,0.845917,0.033180,151,NA,1254.859000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,2.43,3
panel_blocked,large_k,end_to_end,64,512,16384,KAIpanel 2VL,Mc=64 Kc=2048 Nc=512,1.263416,1.272847,1.253167,0.023422,151,NA,849.877000,0.689872,0.567792,1.037598e-03,2.372064e-06,6.551094e-05,PASS,0.50,2
panel_blocked,large_k,end_to_end,64,512,16384,KAIpanel 8VS,Mc=256 Kc=2048 Nc=512,1.388229,1.402891,1.357792,0.039093,151,NA,773.462000,0.860917,0.566416,1.037598e-03,2.372064e-06,6.551094e-05,PASS,0.10,2
ggml_cpu,large_k,end_to_end,64,512,16384,llama-native,"graph exec, default buft",34.268833,34.253727,33.986917,0.153890,11,NA,31.333000,NA,NA,9.765625e-04,2.364481e-06,6.723617e-05,PASS,0.55,3
ggml_cpu,large_k,end_to_end,64,512,16384,llama-native+setup,graph rebuild+exec,34.061625,34.088353,33.903833,0.185172,11,NA,31.524000,NA,NA,9.765625e-04,2.364481e-06,6.723617e-05,PASS,0.94,3
ggml_cpu,large_k,end_to_end,64,512,16384,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",2.713500,2.742960,2.669459,0.091666,101,NA,395.704000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,0.78,3
ggml_cpu,large_k,end_to_end,64,512,16384,llama-kleidiai+setup,graph rebuild+exec,2.716000,2.744879,2.671084,0.079907,101,NA,395.339000,NA,NA,0.000000e+00,0.000000e+00,1.445445e-04,PASS,1.50,3
zero_only,large_k,zero_only,64,512,32768,memset C,,0.000875,0.000869,0.000750,0.000021,51,NA,2454267.026000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.00,3
end_to_end,large_k,end_to_end,64,512,32768,SME 4x1,"C+=A*B, memset timed",3.029521,3.066910,2.995291,0.070156,116,NA,708.853000,NA,NA,1.831055e-03,3.362644e-06,1.614272e-04,PASS,0.58,3
end_to_end,large_k,end_to_end,64,512,32768,SME 2x2,"C+=A*B, memset timed",2.973021,2.998507,2.959792,0.055572,118,NA,722.324000,NA,NA,1.815796e-03,3.322564e-06,6.618905e-05,PASS,0.65,3
end_to_end,large_k,end_to_end,64,512,32768,SME 1x4,"C+=A*B, memset timed",3.079146,3.097945,3.046333,0.048853,115,NA,697.428000,NA,NA,1.831055e-03,3.362644e-06,1.614272e-04,PASS,0.57,3
end_to_end,large_k,end_to_end,64,512,32768,SME 1x4sym,"C+=A*B, memset timed",3.012583,3.030219,2.984917,0.047647,114,NA,712.838000,NA,NA,1.831055e-03,3.362644e-06,1.614272e-04,PASS,1.78,3
end_to_end,large_k,end_to_end,64,512,32768,SME 4x1ZP,"C+=A*B, memset timed",2.964791,2.986061,2.948291,0.055028,119,NA,724.329000,NA,NA,1.815796e-03,3.322564e-06,6.618905e-05,PASS,0.25,3
end_to_end,large_k,end_to_end,64,512,32768,SME 1x4ZAIO,"C+=A*B, memset timed",4.985375,5.062475,4.776292,0.224596,74,NA,430.757000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,1.96,3
end_to_end,large_k,end_to_end,64,512,32768,SME 1x4Acc,"C=A*B, no memset",3.200750,3.279316,3.058958,0.210425,100,NA,670.931000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,8.47,3
end_to_end,large_k,end_to_end,64,512,32768,SME 1x4AccKc,"C=A*B, no memset",3.271583,3.308701,3.066125,0.190486,99,NA,656.405000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,2.01,3
end_to_end,large_k,end_to_end,64,512,32768,KAI 2VL,,4.888479,4.943944,4.821250,0.141161,72,NA,439.295000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,0.83,3
end_to_end,large_k,end_to_end,64,512,32768,KAI 8VS,,4.936833,5.007466,4.891250,0.153160,71,NA,434.992000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,1.21,3
end_to_end,large_k,end_to_end,64,512,32768,Accelerate,,2.512875,2.535017,2.491959,0.061300,141,NA,854.592000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,0.54,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,SME 4x1,"C+=A*B, memset timed",2.073250,2.103854,2.057625,0.067976,151,NA,1035.805000,NA,NA,1.831055e-03,3.362644e-06,1.614272e-04,PASS,0.72,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,SME 2x2,"C+=A*B, memset timed",2.383166,2.397978,2.362541,0.044289,147,NA,901.105000,NA,NA,1.815796e-03,3.322564e-06,6.618905e-05,PASS,0.74,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,SME 1x4,"C+=A*B, memset timed",2.227167,2.249881,2.216500,0.053353,151,NA,964.222000,NA,NA,1.831055e-03,3.362644e-06,1.614272e-04,PASS,0.43,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,SME 1x4sym,"C+=A*B, memset timed",2.026250,2.040038,2.015000,0.037614,151,NA,1059.832000,NA,NA,1.831055e-03,3.362644e-06,1.614272e-04,PASS,0.28,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,SME 4x1ZP,"C+=A*B, memset timed",2.218833,2.246349,2.204750,0.065987,151,NA,967.844000,NA,NA,1.815796e-03,3.322564e-06,6.618905e-05,PASS,0.17,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,SME 1x4Acc,"C=A*B, no memset",2.527458,2.563872,2.503584,0.086098,137,NA,849.661000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,1.40,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,SME 1x4AccKc,"C=A*B, no memset",2.527250,2.567364,2.498291,0.094148,137,NA,849.731000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,2.19,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,KAI 2VL,,2.287542,2.321681,2.265416,0.087178,151,NA,938.773000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,0.80,3
prepacked_full_gemm,large_k,kernel_only,64,512,32768,KAI 8VS,,2.281666,2.324694,2.257583,0.106353,132,NA,941.191000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,1.42,3
panel_blocked,large_k,end_to_end,64,512,32768,KAIpanel 2VL,Mc=64 Kc=2048 Nc=512,2.525291,2.544232,2.503292,0.040956,139,NA,850.391000,1.350912,1.111498,1.831055e-03,3.362644e-06,1.614272e-04,PASS,0.34,3
panel_blocked,large_k,end_to_end,64,512,32768,KAIpanel 8VS,Mc=64 Kc=2048 Nc=512,2.778542,2.801951,2.743792,0.060770,126,NA,772.885000,1.658747,1.096957,1.831055e-03,3.362644e-06,1.614272e-04,PASS,0.42,2
ggml_cpu,large_k,end_to_end,64,512,32768,llama-native,"graph exec, default buft",72.849000,72.850625,72.733042,0.087255,5,NA,29.479000,NA,NA,1.754761e-03,3.385220e-06,1.218131e-04,PASS,0.32,3
ggml_cpu,large_k,end_to_end,64,512,32768,llama-native+setup,graph rebuild+exec,72.986083,73.126567,72.750958,0.629735,5,NA,29.423000,NA,NA,1.754761e-03,3.385220e-06,1.218131e-04,PASS,0.24,3
ggml_cpu,large_k,end_to_end,64,512,32768,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",6.294979,6.339525,6.067917,0.172496,57,NA,341.142000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,0.59,3
ggml_cpu,large_k,end_to_end,64,512,32768,llama-kleidiai+setup,graph rebuild+exec,6.288833,6.371889,6.066292,0.214467,58,NA,341.476000,NA,NA,0.000000e+00,0.000000e+00,6.382517e-04,PASS,0.88,3
zero_only,large_k,zero_only,128,512,8192,memset C,,0.001750,0.001761,0.001666,0.000024,51,NA,613566.757000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.00,3
end_to_end,large_k,end_to_end,128,512,8192,SME 4x1,"C+=A*B, memset timed",1.209792,1.217378,1.184875,0.031761,151,NA,887.543000,NA,NA,4.348755e-04,1.686271e-06,5.253203e-05,PASS,0.28,3
end_to_end,large_k,end_to_end,128,512,8192,SME 2x2,"C+=A*B, memset timed",1.157250,1.163650,1.130709,0.027138,151,NA,927.839000,NA,NA,4.577637e-04,1.691028e-06,4.640860e-05,PASS,1.76,3
end_to_end,large_k,end_to_end,128,512,8192,SME 1x4,"C+=A*B, memset timed",1.208084,1.212056,1.157625,0.034194,151,NA,888.797000,NA,NA,4.348755e-04,1.686271e-06,5.253203e-05,PASS,1.90,3
end_to_end,large_k,end_to_end,128,512,8192,SME 1x4sym,"C+=A*B, memset timed",1.158333,1.165569,1.117917,0.032924,151,NA,926.972000,NA,NA,4.348755e-04,1.686271e-06,5.253203e-05,PASS,2.00,3
end_to_end,large_k,end_to_end,128,512,8192,SME 4x1ZP,"C+=A*B, memset timed",1.168709,1.173261,1.133042,0.032964,151,NA,918.742000,NA,NA,4.577637e-04,1.691028e-06,4.640860e-05,PASS,1.14,3
end_to_end,large_k,end_to_end,128,512,8192,SME 1x4ZAIO,"C+=A*B, memset timed",1.277625,1.271128,1.169125,0.055405,151,NA,840.420000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,5.50,3
end_to_end,large_k,end_to_end,128,512,8192,SME 1x4Acc,"C=A*B, no memset",1.173791,1.196253,1.074125,0.091744,151,NA,914.764000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,9.93,3
end_to_end,large_k,end_to_end,128,512,8192,SME 1x4AccKc,"C=A*B, no memset",1.213583,1.266323,1.059167,0.125079,151,NA,884.770000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,9.61,3
end_to_end,large_k,end_to_end,128,512,8192,KAI 2VL,,1.433708,1.451360,1.408791,0.052516,151,NA,748.926000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,0.27,3
end_to_end,large_k,end_to_end,128,512,8192,KAI 8VS,,1.490458,1.509263,1.447666,0.058735,151,NA,720.411000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,0.68,3
end_to_end,large_k,end_to_end,128,512,8192,Accelerate,,0.896917,0.904562,0.886458,0.021519,151,NA,1197.147000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,0.93,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,SME 4x1,"C+=A*B, memset timed",0.834167,0.840703,0.802375,0.027498,151,NA,1287.202000,NA,NA,4.348755e-04,1.686271e-06,5.253203e-05,PASS,1.69,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,SME 2x2,"C+=A*B, memset timed",0.965500,0.970571,0.937250,0.017257,151,NA,1112.110000,NA,NA,4.577637e-04,1.691028e-06,4.640860e-05,PASS,1.25,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,SME 1x4,"C+=A*B, memset timed",0.899250,0.906196,0.888916,0.021291,151,NA,1194.042000,NA,NA,4.348755e-04,1.686271e-06,5.253203e-05,PASS,0.24,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,SME 1x4sym,"C+=A*B, memset timed",0.832959,0.842786,0.825042,0.013682,151,NA,1289.069000,NA,NA,4.348755e-04,1.686271e-06,5.253203e-05,PASS,1.27,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,SME 4x1ZP,"C+=A*B, memset timed",1.049541,1.049747,0.963875,0.032891,151,NA,1023.058000,NA,NA,4.577637e-04,1.691028e-06,4.640860e-05,PASS,1.17,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,SME 1x4Acc,"C=A*B, no memset",0.691083,0.695326,0.685084,0.012892,151,NA,1553.709000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,0.53,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,SME 1x4AccKc,"C=A*B, no memset",0.689125,0.691582,0.685292,0.013395,151,NA,1558.123000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,1.17,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,KAI 2VL,,0.675083,0.684047,0.662083,0.020202,151,NA,1590.533000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,3.67,3
prepacked_full_gemm,large_k,kernel_only,128,512,8192,KAI 8VS,,0.679875,0.684274,0.673792,0.013188,151,NA,1579.322000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,6.89,3
panel_blocked,large_k,end_to_end,128,512,8192,KAIpanel 2VL,Mc=64 Kc=2048 Nc=512,0.998417,1.006170,0.984917,0.021189,151,NA,1075.444000,0.422168,0.557251,4.348755e-04,1.686271e-06,5.253203e-05,PASS,0.00,1
panel_blocked,large_k,end_to_end,128,512,8192,KAIpanel 8VS,Mc=128 Kc=2048 Nc=512,1.025396,1.040013,0.983563,0.043870,151,NA,1047.261000,0.501791,0.564250,4.348755e-04,1.686271e-06,5.253203e-05,PASS,2.08,2
ggml_cpu,large_k,end_to_end,128,512,8192,llama-native,"graph exec, default buft",30.451938,30.512382,30.348583,0.136396,12,NA,35.260000,NA,NA,4.425049e-04,1.679956e-06,3.058720e-05,PASS,0.22,3
ggml_cpu,large_k,end_to_end,128,512,8192,llama-native+setup,graph rebuild+exec,30.468834,30.479087,30.358792,0.091506,12,NA,35.241000,NA,NA,4.425049e-04,1.679956e-06,3.058720e-05,PASS,0.35,3
ggml_cpu,large_k,end_to_end,128,512,8192,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",1.607792,1.625615,1.583917,0.050532,101,NA,667.836000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,0.87,3
ggml_cpu,large_k,end_to_end,128,512,8192,llama-kleidiai+setup,graph rebuild+exec,1.604459,1.624949,1.584125,0.052711,101,NA,669.224000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,0.81,3
zero_only,large_k,zero_only,128,512,16384,memset C,,0.001750,0.001783,0.001708,0.000022,51,NA,1227133.513000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,2.34,3
end_to_end,large_k,end_to_end,128,512,16384,SME 4x1,"C+=A*B, memset timed",2.464521,2.472040,2.435417,0.039245,143,NA,871.359000,NA,NA,1.037598e-03,2.380409e-06,7.222689e-05,PASS,0.99,3
end_to_end,large_k,end_to_end,128,512,16384,SME 2x2,"C+=A*B, memset timed",2.387917,2.406808,2.363917,0.044822,147,NA,899.313000,NA,NA,1.037598e-03,2.352629e-06,4.073820e-05,PASS,0.37,3
end_to_end,large_k,end_to_end,128,512,16384,SME 1x4,"C+=A*B, memset timed",2.487833,2.505224,2.450000,0.049209,142,NA,863.194000,NA,NA,1.037598e-03,2.380409e-06,7.222689e-05,PASS,0.49,3
end_to_end,large_k,end_to_end,128,512,16384,SME 1x4sym,"C+=A*B, memset timed",2.415666,2.432208,2.375000,0.046375,141,NA,888.982000,NA,NA,1.037598e-03,2.380409e-06,7.222689e-05,PASS,3.39,3
end_to_end,large_k,end_to_end,128,512,16384,SME 4x1ZP,"C+=A*B, memset timed",2.383625,2.420123,2.371458,0.189490,144,NA,900.932000,NA,NA,1.037598e-03,2.352629e-06,4.073820e-05,PASS,0.48,3
end_to_end,large_k,end_to_end,128,512,16384,SME 1x4ZAIO,"C+=A*B, memset timed",3.048916,3.104452,2.962916,0.156427,118,NA,704.343000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,0.52,3
end_to_end,large_k,end_to_end,128,512,16384,SME 1x4Acc,"C=A*B, no memset",2.150625,2.194790,2.008833,0.160104,151,NA,998.539000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,2.30,3
end_to_end,large_k,end_to_end,128,512,16384,SME 1x4AccKc,"C=A*B, no memset",2.134458,2.168161,1.984500,0.145444,151,NA,1006.103000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,2.96,3
end_to_end,large_k,end_to_end,128,512,16384,KAI 2VL,,3.173875,3.231895,3.135000,0.105468,111,NA,676.613000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,3.45,3
end_to_end,large_k,end_to_end,128,512,16384,KAI 8VS,,3.138958,3.244390,3.081125,0.169184,97,NA,684.139000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,3.96,3
end_to_end,large_k,end_to_end,128,512,16384,Accelerate,,1.887792,1.900335,1.870500,0.036860,151,NA,1137.564000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,0.75,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,SME 4x1,"C+=A*B, memset timed",1.705125,1.719170,1.683167,0.039382,151,NA,1259.429000,NA,NA,1.037598e-03,2.380409e-06,7.222689e-05,PASS,0.53,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,SME 2x2,"C+=A*B, memset timed",1.955458,1.969076,1.936459,0.040295,151,NA,1098.200000,NA,NA,1.037598e-03,2.352629e-06,4.073820e-05,PASS,0.50,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,SME 1x4,"C+=A*B, memset timed",1.863250,1.878296,1.852583,0.036399,151,NA,1152.547000,NA,NA,1.037598e-03,2.380409e-06,7.222689e-05,PASS,0.57,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,SME 1x4sym,"C+=A*B, memset timed",1.679500,1.688284,1.670708,0.019895,151,NA,1278.645000,NA,NA,1.037598e-03,2.380409e-06,7.222689e-05,PASS,0.26,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,SME 4x1ZP,"C+=A*B, memset timed",2.176000,2.183406,2.161000,0.021519,151,NA,986.895000,NA,NA,1.037598e-03,2.352629e-06,4.073820e-05,PASS,0.40,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,SME 1x4Acc,"C=A*B, no memset",1.988083,2.001615,1.905292,0.082761,151,NA,1080.178000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,3.99,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,SME 1x4AccKc,"C=A*B, no memset",1.972208,1.989323,1.903916,0.073277,151,NA,1088.873000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,4.12,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,KAI 2VL,,1.640708,1.671470,1.620542,0.055416,151,NA,1308.876000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,4.27,3
prepacked_full_gemm,large_k,kernel_only,128,512,16384,KAI 8VS,,1.626291,1.658804,1.576958,0.091803,151,NA,1320.479000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,3.74,3
panel_blocked,large_k,end_to_end,128,512,16384,KAIpanel 2VL,Mc=128 Kc=2048 Nc=512,2.013083,2.024636,1.989292,0.033974,151,NA,1066.763500,0.892209,1.170292,1.037598e-03,2.380409e-06,7.222689e-05,PASS,0.04,2
panel_blocked,large_k,end_to_end,128,512,16384,KAIpanel 8VS,Mc=256 Kc=2048 Nc=512,2.098250,2.118473,2.067625,0.053826,151,NA,1023.464000,0.961500,1.090084,1.037598e-03,2.380409e-06,7.222689e-05,PASS,0.00,1
ggml_cpu,large_k,end_to_end,128,512,16384,llama-native,"graph exec, default buft",68.274896,68.237445,67.766417,0.326454,6,NA,31.453000,NA,NA,9.765625e-04,2.372017e-06,7.791251e-05,PASS,0.44,3
ggml_cpu,large_k,end_to_end,128,512,16384,llama-native+setup,graph rebuild+exec,68.352417,68.316486,67.813333,0.443425,6,NA,31.418000,NA,NA,9.765625e-04,2.372017e-06,7.791251e-05,PASS,0.67,3
ggml_cpu,large_k,end_to_end,128,512,16384,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",3.582021,3.634871,3.508375,0.115364,98,NA,599.517000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,3.70,3
